KeyWords	topic
('pot', 'make', 'drawing', 'class', 'paint')	10709_leisure_activities
('^cohort', 'child', 'time', 'month', 'holiday')	10709_leisure_activities
('school', 'lesson', 'choir', 'group', 'music')	10709_leisure_activities
('play', 'school', 'choir', 'band', 'group')	10709_leisure_activities
('art', 'horse', 'riding', 'swimming', 'class')	10709_leisure_activities
('play', 'stay', 'school', 'game', 'sport')	10709_leisure_activities
('play', 'summer', 'school', 'scheme', 'holiday')	10709_leisure_activities
('^cohort', 'play', 'instrument', 'child')	10709_leisure_activities
('like', 'play', 'game', 'sport')	10709_leisure_activities
('adventure', 'playcentre', 'playground')	10709_leisure_activities
('school', 'like', 'tell')	10709_leisure_activities
('kind', 'dance', 'class')	10709_leisure_activities
('play', 'music', 'listen')	10709_leisure_activities
('class', 'run', 'aid')	10709_leisure_activities
('sibling', '^name')	10709_leisure_activities
('lesson', 'child')	10709_leisure_activities
('read', 'enjoyment')	10709_leisure_activities
('thing', 'paint')	10709_leisure_activities
('internet', 'use')	10709_leisure_activities
('club', 'youth')	10709_leisure_activities
('club', 'connect')	10709_leisure_activities
('computer', '-')	10709_leisure_activities
('s', 'parent')	10709_leisure_activities
('use', 'library')	10709_leisure_activities
('term', '^cohort', 'remember', 'time', 'child')	10711_technology
('^cohort', 'computer', 'pc', 'child', 'use')	10711_technology
('home', 'college', 'work', 'link', 'internet')	10711_technology
('access', 'programme', 'child', 'internet', 'film')	10711_technology
('^cohort', 'game', 'system', 'child', 'console')	10711_technology
('television', '^cohort', 'bedroom', 'child')	10711_technology
('internet', '^he', 'access', 'phone')	10711_technology
('^cohort', 'rule', 'child', 'tv')	10711_technology
('phone', '^cohort', 'child')	10711_technology
('link', 'internet', 'home')	10711_technology
('^he', 'computer')	10711_technology
('date', 'qualification', 'interview', 'gain', 'card')	10801_qualifications
('come', 'tell', 'qualification', 'list', 'card')	10801_qualifications
('date', 'qualification', 'interview', 'check', 'gain')	10801_qualifications
('age', 'ask', 'acquire', 'like', 'question')	10801_qualifications
('^date', 'qualification', 'partner', 'interview', 'gain')	10801_qualifications
('tell', 'qualification', 'list', 'number', 'card')	10801_qualifications
('qualification', 'gain', 'card', 'month')	10801_qualifications
('qualification', 'list')	10801_qualifications
('bikeability', 'cycling', 'tuition', 'road', 'recognise')	10804_training
('reading', 'number', 'course', 'improve', 'skill')	10805_basic_skills
('buy', 'change', 'difficulty', 'shop', 'note')	10805_basic_skills
('activity', 'write', 'reading', 'bill', 'pay')	10805_basic_skills
('fill', 'deal', 'difficulty', 'language', 'form')	10805_basic_skills
('difficulty', 'child', 'reading', 'people', 'check')	10805_basic_skills
('^name', 'assess', 'child', 'evening', 'monitor')	10805_basic_skills
('home', 'college', 'computer', 'work', 'use')	10805_basic_skills
('math', 'sibling', 'level', '^name')	10805_basic_skills
('sibling', 'is[^name', 'level', 'science')	10805_basic_skills
('sibling', 'level', '^name')	10805_basic_skills
('^cohort', 'disability', 'child', 'help', 'support')	10807_learning_difficulties
('^cohort', 'need', 'child', 'education', '^he')	10807_learning_difficulties
('^cohort', '^statement', 'child', 'plan', 'support')	10807_learning_difficulties
('need', 'support', 'reason', 'child')	10807_learning_difficulties
('need', 'reason', 'child')	10807_learning_difficulties
('need', 'statement', 'child')	10807_learning_difficulties
('receive', 'support')	10807_learning_difficulties
('need', 'child')	10807_learning_difficulties
('nursery', 'child', 'pre', '-', 'take')	10808_pre-school
('school', '^he')	10808_pre-school
('way', 'tell', 'say', 'wood', 'PROMPT')	10809_cognitive_function
('way', 'PROMPT', 'say', 'tell')	10809_cognitive_function
('way', 'tell', 'say', 'PROMPT')	10809_cognitive_function
('statement', 'thing', 'follow', 'wood')	10809_cognitive_function
('statement', 'thing', 'follow')	10809_cognitive_function
('statement', 'follow', 'thing')	10809_cognitive_function
('thing', 'try', 'let')	10809_cognitive_function
('complete', 'child', 'assessment')	10809_cognitive_function
('thing', 'try')	10809_cognitive_function
('degrees', 'child', 'rotate', 'pattern', 'construction')	10810_cognitive_skills
('tell', 'kind', 'child', 'call', 'object')	10810_cognitive_skills
('picture', 'go', 'child', 'page', 'card')	10810_cognitive_skills
('look', 'watch', 'child', 'pattern', 'construction')	10810_cognitive_skills
('mother', 'child', 'assessment', 'parent', 'interaction')	10810_cognitive_skills
('child', 'CONFIRM', 'assessment', 'interviewer', 'administer')	10810_cognitive_skills
('teaching', 'picture', 'go', 'page', 'card')	10810_cognitive_skills
('picture', 'basket', 'put', 'ball', 'point')	10810_cognitive_skills
('demonstrate', 'construct', 'example', 'child', 'd')	10810_cognitive_skills
('squares', 'square', 'PICK', 'side', 'piece')	10810_cognitive_skills
('demonstrate', 'construct', 'picture', 'child', 'interviewer')	10810_cognitive_skills
('come', 'picture', 'ball', 'point', 'want')	10810_cognitive_skills
('age', 'child', 'answer', 'box', 'page')	10810_cognitive_skills
('cube', 'cubes', 'examine', 'side', 'child')	10810_cognitive_skills
('answer', 'write', 'page', 'number', 'line')	10810_cognitive_skills
('behaviour', 'child', 'throw', 'assessment', 'object')	10810_cognitive_skills
('example', 'child', 'second', 'interviewer', 'c')	10810_cognitive_skills
('answer', 'write', 'use', 'number', 'card')	10810_cognitive_skills
('demonstrate', 'construct', 'example', 'child', 'c')	10810_cognitive_skills
('behaviour', 'child', 'assessment', 'parent', 'test')	10810_cognitive_skills
('answer', 'child', 'write', 'line', 'money')	10810_cognitive_skills
('visit', 'child', 'assessment', 'parent', 'interaction')	10810_cognitive_skills
('^cohort', 'affect', 'child', 'assessment', 'like')	10810_cognitive_skills
('applicable', 'child', 'assessment', 'respond', 'administer')	10810_cognitive_skills
('pronounce', 'child', 'pronunciation', 'word')	10810_cognitive_skills
('assessment', 'wish', 'complete', 'child')	10810_cognitive_skills
('assessment', '^cohort', 'start', 'child')	10810_cognitive_skills
('draw', 'child', 'page', 'line')	10810_cognitive_skills
('behaviour', 'child', 'assessment', 'interest')	10810_cognitive_skills
('second', 'example', 'interviewer', 'child')	10810_cognitive_skills
('assessment', 'CONFIRM', 'obtain', 'child')	10810_cognitive_skills
('look', 'picture', 'let', 'child')	10810_cognitive_skills
('teaching', 'page', 'card', 'go')	10810_cognitive_skills
('complete', 'child', 'reading', 'assessment')	10810_cognitive_skills
('draw', 'miss', 'child', 'page')	10810_cognitive_skills
('time', 'show', 'child', 'page')	10810_cognitive_skills
('point', 'walk', 'picture', 'go')	10810_cognitive_skills
('answer', 'child', 'write', 'line')	10810_cognitive_skills
('interviewer', 'construct', 'picture', 'child')	10810_cognitive_skills
('example', 'b', 'construct', 'child')	10810_cognitive_skills
('pronounce', 'child', 'word')	10810_cognitive_skills
('assessment', '^cohort', 'child')	10810_cognitive_skills
('^cohort', 'assessement', 'child')	10810_cognitive_skills
('example', 'construct', 'child')	10810_cognitive_skills
('behaviour', 'child', 'assessment')	10810_cognitive_skills
('construct', 'picture', 'child')	10810_cognitive_skills
('child', 'pronounce', 'word')	10810_cognitive_skills
('^cohort', 'like', 'child')	10810_cognitive_skills
('turn', 'FIND', 'tab')	10810_cognitive_skills
('half', 'child', 'page')	10810_cognitive_skills
('assessment', 'complete', 'want')	10810_cognitive_skills
('assessment', 'status', 'vocabulary')	10810_cognitive_skills
('child', 'answer', 'write')	10810_cognitive_skills
('suitable', 'scoring', 'child')	10810_cognitive_skills
('interviewer', 'construct', 'child')	10810_cognitive_skills
('example', 'child', 'pattern')	10810_cognitive_skills
('need', 'assessment', 'terminate')	10810_cognitive_skills
('demonstrate', 'construct', 'child')	10810_cognitive_skills
('second', 'child')	10810_cognitive_skills
('construct', 'child')	10810_cognitive_skills
('try', 'let')	10810_cognitive_skills
('assessment', 'condition')	10810_cognitive_skills
('try', 'call')	10810_cognitive_skills
('write', 'say')	10810_cognitive_skills
('child', 'interviewer')	10810_cognitive_skills
('interviewer', 'child')	10810_cognitive_skills
('game', 'play')	10810_cognitive_skills
('CONFIRM', 'assessment')	10810_cognitive_skills
('assessment', 'enter')	10810_cognitive_skills
('draw', 'child')	10810_cognitive_skills
('basket', 'point')	10810_cognitive_skills
('beginning', 'ball')	10810_cognitive_skills
('VERBATIM', 'reason')	10810_cognitive_skills
('house', 'room')	10810_cognitive_skills
('^cohort', 'school', 'year', 'child', 'week')	10812_school_engagement
('event', 'school', 'child', 'parent', 'evening')	10812_school_engagement
('exclude', 'school', 'sibling', '^name', 'month')	10812_school_engagement
('^cohort', 'include', 'child', 'homework', 'week')	10812_school_engagement
('^cohort', 'reason', 'school', 'year', 'child')	10812_school_engagement
('^cohort', 'school', 'teacher', 'see', 'child')	10812_school_engagement
('^cohort', 'school', 'child', 'talk', 'happen')	10812_school_engagement
('school', 'ask', 'teacher', 'meeting', '^or')	10812_school_engagement
('^cohort', 'exclude', 'school', 'child', 'expel')	10812_school_engagement
('^cohort', 'exclude', 'day', 'child', 'suspend')	10812_school_engagement
('^cohort', 'ask', 'child', 'like', 'question')	10812_school_engagement
('school', '^cohort', 'bore', 'child')	10812_school_engagement
('school', 'sibling', 'lesson', '^name')	10812_school_engagement
('school', 'sibling', '^name', 'class')	10812_school_engagement
('school', '^cohort', 'child')	10812_school_engagement
('parent', 'evening', 'event')	10812_school_engagement
('teacher', 'get', 'think')	10812_school_engagement
('trouble', 'cause', 'class')	10812_school_engagement
('happen', 'time')	10812_school_engagement
('school', 'feel')	10812_school_engagement
('like', 'teacher')	10812_school_engagement
('club', 'homework')	10812_school_engagement
('work', 'child')	10812_school_engagement
('school', 'parent')	10812_school_engagement
('school', 'try')	10812_school_engagement
('teacher', 'think')	10812_school_engagement
('age', 'stay', 'time', 'child', 'education')	10813_education_aspirations
('college', 'leave', 'form', 'plan', 'want')	10813_education_aspirations
('university', 'think', 'child')	10813_education_aspirations
('^cohort', 'child', 'like')	10813_education_aspirations
('^cohort', 'start', 'child', 'reception', 'class')	10815_primary_schooling
('press', 'UNABLE', 'table', 'school', 'space')	10815_primary_schooling
('school', 'postcode', 'detail', 'address', 'interviewer')	10815_primary_schooling
('choose', 'child', 'send', 'class', 'factor')	10815_primary_schooling
('^cohort', 'school', 'allocate', 'child', 'place')	10815_primary_schooling
('start', 'child', 'reception', 'determine', 'class')	10815_primary_schooling
('^cohort', 'term', 'school', 'child', 'fee')	10815_primary_schooling
('^cohort', 'school', 'language', 'child', 'teach')	10815_primary_schooling
('^cohort', 'school', 'year', 'child', 'check')	10815_primary_schooling
('^cohort', 'school', 'choose', 'child', 'like')	10815_primary_schooling
('end', '^cohort', 'go', 'school', 'child')	10815_primary_schooling
('^cohort', 'school', 'child', 'interview', 'total')	10815_primary_schooling
('^cohort', 'start', 'child', '^he', 'attend')	10815_primary_schooling
('^cohort', 'start', 'school', 'year', 'child')	10815_primary_schooling
('town', 'school', 'village', 'city')	10815_primary_schooling
('^cohort', 'school', 'difficulty', 'child')	10815_primary_schooling
('school', 'fee', 'pay', 'child')	10815_primary_schooling
('school', '^cohort', 'year', 'child')	10815_primary_schooling
('school', 'education', 'determine', 'board')	10815_primary_schooling
('school', '^cohort', 'attend', 'child')	10815_primary_schooling
('^cohort', 'school', 'child', 'send')	10815_primary_schooling
('^cohort', 'start', 'school', 'child')	10815_primary_schooling
('school', 'education', 'board')	10815_primary_schooling
('school', '^cohort', 'child')	10815_primary_schooling
('school', 'choice', 'form')	10815_primary_schooling
('school', 'check', 'sex')	10815_primary_schooling
('school', 'pc', 'address')	10815_primary_schooling
('school', 'education', 'child')	10815_primary_schooling
('^cohort', 'school', 'child')	10815_primary_schooling
('choose', 'school', 'apply')	10815_primary_schooling
('school', 'apply', 'choose')	10815_primary_schooling
('school', 'offer', 'child')	10815_primary_schooling
('school', 'postcode')	10815_primary_schooling
('school', 'address')	10815_primary_schooling
('school', 'apply')	10815_primary_schooling
('town', 'village')	10815_primary_schooling
('education', 'board')	10815_primary_schooling
('write', 'reason')	10815_primary_schooling
('school', 'interviewer')	10815_primary_schooling
('choose', 'school')	10815_primary_schooling
('address', 'line')	10815_primary_schooling
('spend', 'child', 'study', 'class', 'week')	10816_secondary_schooling
('child', 'box', 'write', 'study', 'class')	10816_secondary_schooling
('term', 'attitude', 'child', 'describe', 'parent')	10816_secondary_schooling
('child', 'education', 'appear', 'regard', 'parent')	10816_secondary_schooling
('behaviour', 'child', 'study', 'learn', 'class')	10816_secondary_schooling
('problem', 'hyperactivity', 'child', 'apply', 'problem(s')	10816_secondary_schooling
('problem', 'child', 'apply', 'problem(s', 'hearing')	10816_secondary_schooling
('language', 'child', 'apply', 'problem(s', 'speech')	10816_secondary_schooling
('child', 'study', 'group', 'class', 'contain')	10816_secondary_schooling
('child', 'phrase', 'study', 'describe', 'area')	10816_secondary_schooling
('child', 'study', 'support', 'class', 'week')	10816_secondary_schooling
('fill', 'child', 'study', 'form', 'class')	10816_secondary_schooling
('problem', 'child', 'apply', 'problem(s', 'sight')	10816_secondary_schooling
('iq', 'child', 'apply', 'problem(s', 'gift')	10816_secondary_schooling
('difficulty', 'child', 'learn', 'apply', 'problem(s')	10816_secondary_schooling
('disorder', 'child', 'apply', 'problem(s', 'syndrome')	10816_secondary_schooling
('child', 'apply', 'illness', 'problem(s', 'depression')	10816_secondary_schooling
('difficulty', 'child', 'apply', 'reading', 'problem(s')	10816_secondary_schooling
('exclude', 'school', 'day', 'child', 'suspend')	10816_secondary_schooling
('beginning', 'write', 'study', 'box', 'class')	10816_secondary_schooling
('child', 'month', 'number', 'class', 'enter')	10816_secondary_schooling
('disability', 'child', 'study', 'help', 'support')	10816_secondary_schooling
('-', 'like', 'interviewer', 'want', 'enter')	10816_secondary_schooling
('^cohort', 'school', 'child', 'find', 'think')	10816_secondary_schooling
('look', 'school', 'child', 'life', 'change')	10816_secondary_schooling
('^cohort', 'school', 'entrance', 'child', 'exam')	10816_secondary_schooling
('^cohort', 'go', 'school', 'child', 'find')	10816_secondary_schooling
('faith', 'school', 'probe', 'child', 'religion')	10816_secondary_schooling
('^cohort', 'school', 'child', 'beginning', 'check')	10816_secondary_schooling
('literacy', 'subject', 'group', 'class')	10816_secondary_schooling
('literacy', 'group', 'class', 'child')	10816_secondary_schooling
('teach', 'year', 'number', 'enter')	10816_secondary_schooling
('math', 'subject', 'group', 'class')	10816_secondary_schooling
('math', 'group', 'class', 'child')	10816_secondary_schooling
('literacy', 'year', 'set', 'child')	10816_secondary_schooling
('teaching', 'year', 'complete', 'qualification')	10816_secondary_schooling
('problem(s', 'describe', 'apply', 'child')	10816_secondary_schooling
('grouping', 'ability', 'class', 'child')	10816_secondary_schooling
('year', 'study', 'class', 'child')	10816_secondary_schooling
('math', 'year', 'set', 'child')	10816_secondary_schooling
('register', 'study', 'class', 'child')	10816_secondary_schooling
('problem(s', 'disability', 'apply', 'child')	10816_secondary_schooling
('math', 'child', 'year', 'set')	10816_secondary_schooling
('child', 'year', 'literacy', 'set')	10816_secondary_schooling
('child', 'educate', 'language', 'state')	10816_secondary_schooling
('town', 'school', 'village', 'city')	10816_secondary_schooling
('school', 'type', 'think', 'apply')	10816_secondary_schooling
('school', 'check', 'pc', 'address')	10816_secondary_schooling
('school', 'fee', 'pay', 'child')	10816_secondary_schooling
('^cohort', 'school', 'child', 'fee')	10816_secondary_schooling
('left', 'teacher', 'name', 'label')	10816_secondary_schooling
('problem(s', 'apply', 'child')	10816_secondary_schooling
('stream', 'year', 'child')	10816_secondary_schooling
('group', 'literacy', 'child')	10816_secondary_schooling
('math', 'child', 'set')	10816_secondary_schooling
('math', 'group', 'child')	10816_secondary_schooling
('ability', 'group', 'class')	10816_secondary_schooling
('have', 'recognise', 'child')	10816_secondary_schooling
('child', 'literacy', 'set')	10816_secondary_schooling
('teacher', 'name', 'questionnaire')	10816_secondary_schooling
('school', 'education', 'board')	10816_secondary_schooling
('school', 'allocate', 'place')	10816_secondary_schooling
('school', 'check', 'sex')	10816_secondary_schooling
('date', 'completion')	10816_secondary_schooling
('stream', 'child')	10816_secondary_schooling
('study', 'child')	10816_secondary_schooling
('qualification', 'list')	10816_secondary_schooling
('receive', 'support')	10816_secondary_schooling
('group', 'child')	10816_secondary_schooling
('happen', 'time')	10816_secondary_schooling
('school', 'child')	10816_secondary_schooling
('statement', 'child')	10816_secondary_schooling
('address', 'line')	10816_secondary_schooling
('school', 'postcode')	10816_secondary_schooling
('education', 'board')	10816_secondary_schooling
('town', 'village')	10816_secondary_schooling
('end', 'year', 'work', 'time', 'interview')	10901_occupation__employment
('hour', 'exclude', 'break', 'work', 'meal')	10901_occupation__employment
('site', 'branch', 'people', 'employer', 'building')	10901_occupation__employment
('employee', 'self', 'work', 'employ', 'pay')	10901_occupation__employment
('employment', 'self', 'job', 'employer', 'period')	10901_occupation__employment
('partner', 'work', 'time', 'employ', 'interview')	10901_occupation__employment
('end', 'status', 'month', 'period', 'enter')	10901_occupation__employment
('hour', 'work', 'overtime', 'pay', 'week')	10901_occupation__employment
('date', 'employ', 'interview', 'employer', 'check')	10901_occupation__employment
('status', 'start', 'month', 'period', 'enter')	10901_occupation__employment
('date', '^job', 'time', 'interview', 'title')	10901_occupation__employment
('job', 'work', 'overtime', 'regard', 'pay')	10901_occupation__employment
('wage', 'job', 'employer', 'check', 'pay')	10901_occupation__employment
('job', 'ask', 'detail', 'like', 'title')	10901_occupation__employment
('employee', 'job', 'self', 'work', 'employ')	10901_occupation__employment
('job', 'partner', 'work', '^name', 'attend')	10901_occupation__employment
('status', 'partner', 'time', 'interview', 'period')	10901_occupation__employment
('job', 'sort', 'detail', 'describe', 'title')	10901_occupation__employment
('family', 'spend', 'work', 'time', 'balance')	10901_occupation__employment
('job', 'ask', 'time', 'like', 'pay')	10901_occupation__employment
('look', 'job', 'statement', 'describe', 'card')	10901_occupation__employment
('look', 'spell', 'start', 'ask', 'work')	10901_occupation__employment
('birth', 'work', 'child', 'return', 'enter')	10901_occupation__employment
('job', 'work', 'attending', 'note', 'attend')	10901_occupation__employment
('self', 'month', 'employ', 'employer', 'enter')	10901_occupation__employment
('employee', 'job', 'work', '^he', 'employ')	10901_occupation__employment
('date', 'start', 'job', 'work', 'period')	10901_occupation__employment
('job', 'organization', 'type', 'partner', 'work')	10901_occupation__employment
('ask', 'describe', 'like', 'card', 'question')	10901_occupation__employment
('hour', 'work', 'overtime', '^he', 'week')	10901_occupation__employment
('job', 'partner', '^name', '^he', 'week')	10901_occupation__employment
('end', 'job', 'month', 'employer', 'enter')	10901_occupation__employment
('status', 'start', 'year', 'take', 'period')	10901_occupation__employment
('start', 'job', 'partner', 'year', '^name')	10901_occupation__employment
('work', '^name', 'check', 'give', 'pay')	10901_occupation__employment
('job', 'day', 'think', 'moment', 'week')	10901_occupation__employment
('future', 'work', 'time', 'plan', 'pay')	10901_occupation__employment
('stop', 'self', 'year', 'employ', 'employer')	10901_occupation__employment
('employee', 'arrangement', 'offer', 'follow', 'employer')	10901_occupation__employment
('^since', 'job', 'time', 'use', 'interview')	10901_occupation__employment
('ask', 'determine', 'interview', 'job/', 'employer')	10901_occupation__employment
('job', 'time', 'education', 'leave', 'pay')	10901_occupation__employment
('datum', 'check', '^Date', 'take', 'period')	10901_occupation__employment
('hour', 'born', 'mind', 'change', 'earning')	10901_occupation__employment
('job', 'partner', '^name', 'month', 'enter')	10901_occupation__employment
('allow', 'arrangement', 'work', 'employer', 'want')	10901_occupation__employment
('end', 'partner', 'determine', 'job/', 'employer')	10901_occupation__employment
('arrangement', 'job', 'work', 'use', 'plan')	10901_occupation__employment
('night', 'pm', 'work', 'job')	10901_occupation__employment
('end', 'enter', 'month', 'job')	10901_occupation__employment
('pm', 'work', 'evening', 'job')	10901_occupation__employment
('look', 'work', 'pay', 'time')	10901_occupation__employment
('type', 'job', 'work', 'organization')	10901_occupation__employment
('way', 'home', 'work', 'day')	10901_occupation__employment
('overtime', 'hour', 'work', 'week')	10901_occupation__employment
('status', 'start', 'period', 'year')	10901_occupation__employment
('year', 'work', 'attend', 'job')	10901_occupation__employment
('describe', 'partner', '^name', 'status')	10901_occupation__employment
('end', 'status', 'work', 'period')	10901_occupation__employment
('employee', 'partner', 'duty', 'supervise')	10901_occupation__employment
('^he', 'reason', 'work', 'week')	10901_occupation__employment
('end', 'employer', 'year', 'job')	10901_occupation__employment
('partner', 'home', 'work', 'job')	10901_occupation__employment
('job', 'time', 'education', 'leave')	10901_occupation__employment
('end', 'status', 'period', 'month')	10901_occupation__employment
('start', 'work', 'period', 'month')	10901_occupation__employment
('month', 'work', 'attend', 'job')	10901_occupation__employment
('employer', 'partner', '^name', 'employ')	10901_occupation__employment
('people', '^name', 'partner', 'work')	10901_occupation__employment
('people', 'work', 'place', 'READ')	10901_occupation__employment
('end', 'date', 'job', 'enter')	10901_occupation__employment
('^jack', 'work', 'born', '^wa')	10901_occupation__employment
('enter', 'start', 'month', 'job')	10901_occupation__employment
('year', 'start', 'work', 'period')	10901_occupation__employment
('employer', 'year', 'start', 'job')	10901_occupation__employment
('status', 'start', 'work', 'interview')	10901_occupation__employment
('employee', 'supervise', 'duty')	10901_occupation__employment
('home', 'work', 'job')	10901_occupation__employment
('start', 'month', 'enter')	10901_occupation__employment
('reason', 'work', 'week')	10901_occupation__employment
('week', 'work', 'job')	10901_occupation__employment
('check', 'work', 'pay')	10901_occupation__employment
('people', 'partner', 'supervise')	10901_occupation__employment
('employee', 'job', 'employ')	10901_occupation__employment
('year', 'start', 'job')	10901_occupation__employment
('work', 'day', 'week')	10901_occupation__employment
('weekend', 'work', 'job')	10901_occupation__employment
('check', 'partner', '^name')	10901_occupation__employment
('person', 'work', 'pay')	10901_occupation__employment
('birth', 'work', 'child')	10901_occupation__employment
('hour', 'job', 'work')	10901_occupation__employment
('number', 'weeks', 'enter')	10901_occupation__employment
('type', 'leave', 'take')	10901_occupation__employment
('job', 'work', 'pay')	10901_occupation__employment
('reason', 'work', 'pay')	10901_occupation__employment
('work', 'time', 'return')	10901_occupation__employment
('end', 'year', 'job')	10901_occupation__employment
('self', 'work', 'employer')	10901_occupation__employment
('number', 'day', 'enter')	10901_occupation__employment
('time', 'pay', 'job')	10901_occupation__employment
('leave', 'pay')	10901_occupation__employment
('people', 'supervise')	10901_occupation__employment
('work', 'job')	10901_occupation__employment
('people', 'work')	10901_occupation__employment
('describe', 'status')	10901_occupation__employment
('work', 'time')	10901_occupation__employment
('year', 'start')	10901_occupation__employment
('^he', 'job')	10901_occupation__employment
('work', 'pay')	10901_occupation__employment
('TYPE', 'reason(s')	10901_occupation__employment
('probe', 'reason')	10901_occupation__employment
('start', 'job')	10901_occupation__employment
('pay', 'job')	10901_occupation__employment
('job', 'tell')	10901_occupation__employment
('employer', 'employ')	10901_occupation__employment
('number', 'enter')	10901_occupation__employment
('tell', 'job')	10901_occupation__employment
('home', 'job')	10901_occupation__employment
('people', 'employ')	10901_occupation__employment
('check', 'work')	10901_occupation__employment
('employee', 'employ')	10901_occupation__employment
('title', 'job')	10901_occupation__employment
('employer', '^are')	10901_occupation__employment
('home', 'work')	10901_occupation__employment
('overtime', 'pay')	10901_occupation__employment
('pension', 'tax', 'deduction', 'due', 'pay')	10903_income
('income', 'mean', 'work', 'receive', 'pay')	10903_income
('cost', 'employ', 'think', 'people', 'taxis')	10903_income
('amount', 'tax', 'group', 'apply', 'earning')	10903_income
('wife', 'source', 'husband', '^or', 'receive')	10903_income
('earn', 'tax', 'deduction', 'month', 'calendar')	10903_income
('consult', 'hand', 'deduct', 'pay', 'payslip')	10903_income
('child', '^or', 'maintenance', 'check', 'support')	10903_income
('husband', 'month', '^or', 'total', 'receive')	10903_income
('home', 'partner', '^name', ']', 'pay')	10903_income
('payment', 'source', 'receive', 'card')	10903_income
('home', 'tax', 'deduction', 'pay')	10903_income
('school', 'holiday', 'work', 'money')	10903_income
('husband', '^or', 'receive', 'wife')	10903_income
('school', 'day', 'work', 'money')	10903_income
('cover', 'pay', 'period')	10903_income
('include', 'tax', 'credit')	10903_income
('deduction', 'pay', 'time')	10903_income
('hour', 'work', 'week')	10903_income
('cover', 'period', 'pay')	10903_income
('weekend', 'work', 'money')	10903_income
('job', 'tax', 'pay')	10903_income
('partner', '^name', 'pay')	10903_income
('TIME', 'type', 'period')	10903_income
('TIME', 'TYPE', 'period')	10903_income
('home', 'pay')	10903_income
('cover', 'period')	10903_income
('^he', 'pay')	10903_income
('husband', 'receive')	10903_income
('payment', 'probe', 'contribute', 'maintenance', 'money')	10904_finances
('date', 'fall', 'bill', 'card', 'pay')	10904_finances
('wife', 'manage', 'husband', 'day', '^and')	10904_finances
('wife', 'husband', 'partner', '^or', 'card')	10904_finances
('pair', 'weather', 'name', 'child', 'shoe')	10904_finances
('midday', 'school', 'provide', 'child', 'meal')	10904_finances
('arrangement', 'child', 'court', 'agency', 'support')	10904_finances
('father', 'child', 'following', 'help', 'parent')	10904_finances
('birthday', 'festival', 'celebration', 'occasion')	10904_finances
('provide', 'pay', 'family', 'meal')	10904_finances
('holiday', 'year', 'stay', 'relative')	10904_finances
('READ', 'manage', 'husband', 'day')	10904_finances
('READ', 'home', 'follow', 'item')	10904_finances
('READ', '^jack', 'follow', 'item')	10904_finances
('family', 'spend', 'money')	10904_finances
('READ', 'follow', 'item')	10904_finances
('husband', '^and', 'compare')	10904_finances
('twin', 'name', 'child')	10904_finances
('account', 'husband', '^or')	10904_finances
('way', 'help', 'parent')	10904_finances
('afford', 'want')	10904_finances
('following', 'parent')	10904_finances
('cohort', 'child')	10904_finances
('husband', 'money')	10904_finances
('type', 'answer')	10904_finances
('payment', 'maintenance', 'child')	10906_consumption__expenditure
('payment', 'deduct')	10906_consumption__expenditure
('job', 'pension', 'past', 'check', 'card')	10907_pensions
('pension', 'card', 'tell')	10907_pensions
('scheme', 'pension')	10907_pensions
('wife', 'husband', 'state', 'benefit', 'receive')	10908_benefits__welfare
('receive', 'husband', 'partner', '^or', 'check')	10908_benefits__welfare
('payment', 'wife', 'type', 'husband', 'receive')	10908_benefits__welfare
('receive', 'benefit', '^name', 'time')	10908_benefits__welfare
('husband', '^and', 'receive', 'wife')	10908_benefits__welfare
('specify', 'benefit', 'state')	10908_benefits__welfare
('husband', '^or', 'receive')	10908_benefits__welfare
('check', 'receive', 'child')	10908_benefits__welfare
('cover', 'period')	10908_benefits__welfare
('receive', 'benefit')	10908_benefits__welfare
('year', 'ethnicity', 'month', 'race', 'treat')	11001_social_attitudes
('agree', 'school', 'child', 'disagree', 'mind')	11001_social_attitudes
('mother', 'school', 'work', 'child', 'suffer')	11001_social_attitudes
('spray', 'train', 'fence', 'building', 'paint')	11001_social_attitudes
('^cohort', 'age', 'child', 'think', 'pay')	11001_social_attitudes
('involve', 'mother', 'father', 'child', 'upbringing')	11001_social_attitudes
('twin', 'way', 'name', 'child', 'think')	11001_social_attitudes
('family', 'agree', 'door', 'disagree', 'mind')	11001_social_attitudes
('sister', 'purpose', 'hurt', 'brother', 'pick')	11001_social_attitudes
('agree', 'disagree', 'people', 'marry')	11001_social_attitudes
('agree', 'couple', 'child', 'disagree')	11001_social_attitudes
('agree', 'thing', 'lot', 'disagree')	11001_social_attitudes
('pick', 'purpose', 'hurt', 'child')	11001_social_attitudes
('separate', 'couple', 'child')	11001_social_attitudes
('agree', 'job', 'disagree')	11001_social_attitudes
('agree', 'learn', 'disagree')	11001_social_attitudes
('start', 'age', 'think')	11001_social_attitudes
('age', 'think', 'pay')	11001_social_attitudes
('agree', 'disagree')	11001_social_attitudes
('wear', 'clothe')	11001_social_attitudes
('lot', 'find', 'vote', 'talk', 'people')	11002_politics
('READ', 'politic')	11002_politics
('vote', 'party')	11002_politics
('service', 'connect', 'religion', 'meeting', 'attend')	11003_religion
('^cohort', 'year', 'child', 'month', 'class')	11003_religion
('faith', 'school', 'child', 'religion', 'apply')	11003_religion
('faith', 'school', 'probe', 'child', 'religion')	11003_religion
